system,feature,feature_type,n_clusterA,n_clusterB,mean_clusterA,mean_clusterB,effect_size,effect_ci_low,effect_ci_high,p_value,fdr_q_value,significant_at_q05
rna,NIT1,continuous,42,59,0.1088241152239647,-0.0774680142272292,-0.0734881576565256,-0.1364465324554816,-0.00084856479083,0.3261574155208325,0.9998068969937074,False
rna,FAM171B,continuous,42,59,-0.010483030683636,0.0074624964188594,0.0,0.0,0.0,0.8184130460084743,0.9998068969937074,False
rna,THBS3,continuous,42,59,-0.1359785185422775,0.0967982674368755,0.1864562849742624,0.0143462388991992,0.373818178247971,0.2396825799971733,0.9998068969937074,False
rna,PHLDB1,continuous,42,59,0.1692041817953858,-0.1204504344984101,0.0,0.0,0.0,0.0274377611149498,0.9998068969937074,False
rna,YWHAQ,continuous,42,59,0.0500740357905123,-0.0356459237830765,-0.0954697952490379,-0.2238933962443096,0.0397808098368476,0.4757536033953915,0.9998068969937074,False
rna,RMND5A,continuous,42,59,0.0608000273398886,-0.043281375394497,0.0507950440785474,-0.0767314814807518,0.1904504060519973,0.6567335782421808,0.9998068969937074,False
rna,FAT1,continuous,42,59,-0.0245568558571688,0.0174811516271357,0.0,0.0,0.0,0.608741771839496,0.9998068969937074,False
rna,POU6F2,continuous,42,59,-0.0037779996616031,0.0026894234879208,0.0,0.0,0.0,0.7545230399502344,0.9998068969937074,False
rna,SMAD2,continuous,42,59,0.1364757602765403,-0.0971522361290625,-0.1454566700210457,-0.28253280824311,-0.0402265157970877,0.2085781283942622,0.9998068969937074,False
rna,NGLY1,continuous,42,59,-0.0582141008244159,0.0414405463495841,0.0765784030534816,-0.0531897277945241,0.2346761897857973,0.5511663028018926,0.9998068969937074,False
rna,MRI1,continuous,42,59,0.0906268892185192,-0.0645140567318272,-0.0632343046120397,-0.2642781262522768,0.0993615662804071,0.7200936973038372,0.9998068969937074,False
rna,AP003108.2,continuous,42,59,0.1679594917256623,-0.1195643839403018,0.0,0.0,0.0,0.0380210522634684,0.9998068969937074,False
rna,FABP5,continuous,42,59,-0.0399284920914125,0.0284236723362597,0.0687130667042809,-0.1178881125757725,0.270089889659992,0.702055749378919,0.9998068969937074,False
rna,TMEM230,continuous,42,59,0.1083307063335887,-0.0771167740001818,-0.1922008195770745,-0.3167924076415464,-0.0601592686751226,0.1588138663845549,0.9998068969937074,False
rna,MGST1,continuous,42,59,0.1245705174593326,-0.0886773175134232,-0.1738315717763104,-0.3633071434097318,0.0001779933684705,0.3295680831218166,0.9998068969937074,False
rna,TEX12,continuous,42,59,-0.1244064917865206,0.0885605534751501,0.0,0.0,0.0,0.4398125439565935,0.9998068969937074,False
rna,SMG8,continuous,42,59,0.0780589259580453,-0.0555673710209814,-0.1683862095188375,-0.3747030806497662,0.0139382691337376,0.4042074182228183,0.9998068969937074,False
rna,POLN,continuous,42,59,-0.059818508581028,0.0425826671254775,0.0,0.0,0.0,0.6625329012333977,0.9998068969937074,False
rna,TSPO,continuous,42,59,0.1756633467933054,-0.1250484841579462,-0.2598666029819016,-0.4577935698343712,-0.0678758336183228,0.198776160167461,0.9998068969937074,False
rna,LEMD1,continuous,42,59,0.0773273697111368,-0.05504660216725,0.0,0.0,0.0,0.5324038307096879,0.9998068969937074,False
rna,TNS3,continuous,42,59,0.0750190649397116,-0.0534034021604727,-0.1444434839153201,-0.3578916119324383,0.0092571178056524,0.3758592289583145,0.9998068969937074,False
rna,TBC1D2,continuous,42,59,0.1011817292156159,-0.0720276716450147,-0.2018342671608851,-0.375994450675974,-0.0001108995580232,0.3227795781858722,0.9998068969937074,False
rna,C16orf58,continuous,42,59,-0.1069828653210422,0.076157293957352,0.0925415675059114,-0.0829984181948574,0.3056240438434274,0.5933412519763144,0.9998068969937074,False
rna,SRSF7,continuous,42,59,-0.0345222821943117,0.0245751839349337,0.0462723495826271,-0.0747601653584676,0.1548401968240598,0.7175446798589016,0.9998068969937074,False
rna,ABCC3,continuous,42,59,0.0272842030523858,-0.0194226530203424,-0.0540361693981112,-0.2536170554968131,0.1481454761670964,0.7907932219945019,0.9998068969937074,False
rna,TRIM46,continuous,42,59,0.1252736845406496,-0.089177877130632,-0.1313956116788318,-0.4270149311032849,0.0,0.3893989384579099,0.9998068969937074,False
rna,PDZD7,continuous,42,59,-0.1223981409686867,0.0871308800116073,0.0,0.0,0.0,0.5537303954188035,0.9998068969937074,False
rna,STK11,continuous,42,59,-0.1037202558584786,0.0738347584077305,0.1918999083969949,0.0863752500699218,0.2985631484640233,0.0704959040797345,0.9998068969937074,False
rna,PPCS,continuous,42,59,0.1375280058410334,-0.0979012922936169,-0.0803880875724515,-0.1501296535162416,-0.0071012410305127,0.2717648858073496,0.9998068969937074,False
rna,GRB10,continuous,42,59,-0.0147780946348505,0.0105199995705715,0.0,-0.0401788703815009,0.1797151035140588,0.7949225315053291,0.9998068969937074,False
rna,PPY,continuous,42,59,0.2275881895499599,-0.1620119315440393,0.0,0.0,0.0,0.032420760036035,0.9998068969937074,False
rna,CD8B,continuous,42,59,0.0022808370283789,-0.0016236466981681,0.1519301209579612,0.0110138678057918,0.2809089308806737,0.2808836998487564,0.9998068969937074,False
rna,TMEM17,continuous,42,59,0.1751286899767307,-0.1246678810003846,0.0,0.0,0.0,0.2903655354624793,0.9998068969937074,False
rna,BCOR,continuous,42,59,-0.1689770084936612,0.1202887179107418,0.1593120961474903,-0.016092515876828,0.3450196845304039,0.3796633248384586,0.9998068969937074,False
rna,KLRG1,continuous,42,59,-0.0484915369711129,0.0345193991997753,0.1479215934058221,-0.0032456905407874,0.3173676631315646,0.3434247639198481,0.9998068969937074,False
rna,WSCD2,continuous,42,59,-0.0733175963169477,0.0521921872086747,0.0,0.0,0.0,0.7787011790152264,0.9998068969937074,False
rna,ZNF584,continuous,42,59,0.1971885210074767,-0.140371489530746,-0.2410533906336192,-0.4260721622574352,-0.0487294860669694,0.1963061711456253,0.9998068969937074,False
rna,DPP10,continuous,42,59,-0.0035668722769706,0.0025391294175006,0.0,0.0,0.0,0.7345863839651858,0.9998068969937074,False
rna,PSTK,continuous,42,59,0.0483174089877627,-0.0343954436862038,0.1144696930780175,-0.0446338529044923,0.2602763645330528,0.4546275472589104,0.9998068969937074,False
rna,PLN,continuous,42,59,-0.0016581481947269,0.001180376680989,0.0,0.0,0.0,0.7345863839651858,0.9998068969937074,False
rna,WDR60,continuous,42,59,-0.0527092121901923,0.0375218120675945,0.0806600691830241,-0.0643399408880314,0.2205221031902047,0.5744102105019016,0.9998068969937074,False
rna,MRPL43,continuous,42,59,-0.010181614411373,0.0072479289030113,0.0989246174697911,-0.0875555951184192,0.2744535247674979,0.6320255756969948,0.9998068969937074,False
rna,INSIG1,continuous,42,59,0.0586435806851841,-0.0417462777758938,-0.2340920484618371,-0.4019623149214665,-0.056059407312566,0.1779612015220517,0.9998068969937074,False
rna,SULT1B1,continuous,42,59,0.0912215907481502,-0.064937403583429,0.0349172884507172,-0.1082625213515043,0.194994894635797,0.8281454308457386,0.9998068969937074,False
rna,STX7,continuous,42,59,0.1128661218740591,-0.080345374893398,-0.0943303880881462,-0.227086596341388,0.0562540965130058,0.528385593297048,0.9998068969937074,False
rna,CLCN7,continuous,42,59,-0.1218736694379682,0.0867575273965197,0.1209800361199455,-0.0110537101132144,0.259743516527355,0.3796633248384586,0.9998068969937074,False
rna,OR10AD1,continuous,42,59,0.1413818801474496,-0.1006447282405573,0.0,0.0,0.0,0.120069716110908,0.9998068969937074,False
rna,OLAH,continuous,42,59,-0.0356098129430484,0.0253493583662378,0.0,0.0,0.0,0.5520393550992742,0.9998068969937074,False
rna,FAM193B,continuous,42,59,-0.2095265743747627,0.149154510571865,0.1930659542615461,0.0354891316410711,0.3195023518578801,0.2048608041411619,0.9998068969937074,False
rna,ZNF326,continuous,42,59,-0.0584278233500784,0.0415926878085304,0.1738702777689843,0.0569389246496464,0.298405958746578,0.1670972575127984,0.9998068969937074,False
rna,IL11RA,continuous,42,59,-0.1782814545590791,0.1269122218895139,0.1726943098606049,0.0073251592997771,0.3403645083633475,0.3013455619295497,0.9998068969937074,False
rna,XPOT,continuous,42,59,0.0483323444539453,-0.034406075712978,-0.0338197804829331,-0.2167495251689387,0.1212059396641562,0.7072553792490621,0.9998068969937074,False
rna,GPD2,continuous,42,59,0.0201694424173491,-0.0143579081615027,-0.0333106239742267,-0.200776600624784,0.1342955557140244,0.8120989844675948,0.9998068969937074,False
rna,HDAC11,continuous,42,59,-0.1763677527548749,0.1255499256899109,0.4058089999803226,0.2452247085302704,0.5636157186720265,0.0193146093969132,0.9998068969937074,False
rna,FCRL2,continuous,42,59,-0.0896896922745636,0.0638468995852826,0.1311979934536349,-0.0483725438095911,0.3529012262972772,0.4906965408367739,0.9998068969937074,False
rna,ST14,continuous,42,59,-0.0710951683921548,0.0506101198723813,0.1376129486786652,-0.0306525539222978,0.3132767315437851,0.4341838908330029,0.9998068969937074,False
rna,TTN,continuous,42,59,-0.0917893868926712,0.0653415974490201,0.0966682338901204,-0.0735733428601627,0.3072529655188445,0.5837808845767152,0.9998068969937074,False
rna,TMCC2,continuous,42,59,0.0238676587121735,-0.0169905367103607,-0.0419122383093654,-0.2327777465476631,0.108925569293826,0.7431853493527922,0.9998068969937074,False
rna,ARTN,continuous,42,59,0.19250472758394,-0.1370372637038217,0.0,0.0,0.0,0.0917909949881479,0.9998068969937074,False
rna,ETV2,continuous,42,59,0.1819891702896232,-0.1295516127485454,-0.2217462200430951,-0.3621903849732116,-0.0505385301379646,0.2135951240262815,0.9998068969937074,False
rna,NONO,continuous,42,59,-0.009009242755047,0.0064133592493555,-0.1225720312839289,-0.282612994682044,0.0467796223811862,0.4929731903417461,0.9998068969937074,False
rna,CASP7,continuous,42,59,0.0302079320238099,-0.0215039516101697,0.0404165669960523,-0.0927298231242422,0.1669970908488924,0.7670065408720733,0.9998068969937074,False
rna,CTBS,continuous,42,59,0.1748231598036181,-0.1244503849449485,-0.340082810690012,-0.5053715290097571,-0.1907587393112539,0.0403768711910982,0.9998068969937074,False
rna,RGS6,continuous,42,59,0.0138982863482887,-0.0098936953665783,0.0,-0.0202957030475942,0.0,0.7041537623787375,0.9998068969937074,False
rna,NUDT13,continuous,42,59,-0.0399967494653074,0.0284722623312359,0.0,-0.0470053320996369,0.1462929461148576,0.8027961056285845,0.9998068969937074,False
rna,FIGNL1,continuous,42,59,0.134769499041286,-0.0959376094870171,-0.1820603889383175,-0.3387510517880505,-0.0652049269732482,0.1106292787330674,0.9998068969937074,False
rna,NAT1,continuous,42,59,-0.1495980586070148,0.1064935332456716,0.2920240167792129,0.1332033807615233,0.445872026936198,0.0731452018526861,0.9998068969937074,False
rna,AMACR,continuous,42,59,0.1739471616204512,-0.1238267930179483,-0.1703350891563331,-0.3282799934941203,-0.0263534470906656,0.2569938698462352,0.9998068969937074,False
rna,DLAT,continuous,42,59,0.14239035870336,-0.1013626282295105,-0.0914980438287652,-0.2022918511148935,0.0,0.3193401481476227,0.9998068969937074,False
rna,TIAM2,continuous,42,59,-0.1318488586887201,0.093858509575021,0.1987442047976819,0.0,0.403506520237702,0.2742724447936645,0.9998068969937074,False
rna,MTG2,continuous,42,59,-0.1814502406570277,0.1291679679253417,0.3096264912313753,0.1895043074682852,0.4477285707398821,0.020044559765507,0.9998068969937074,False
rna,MDP1,continuous,42,59,0.0214713301923521,-0.0152846757301489,-0.0236826467623377,-0.2478641057077968,0.1226519902246894,0.7799727490705257,0.9998068969937074,False
rna,MBP,continuous,42,59,-0.0711684012013543,0.050662251702659,0.0630635027188086,-0.1175509122398707,0.2115482680599698,0.7643836770319432,0.9998068969937074,False
rna,CIR1,continuous,42,59,0.0246375567577969,-0.0175385997258893,-0.1309979068881852,-0.3120150152506497,0.065204961515372,0.5017065943864211,0.9998068969937074,False
rna,FRMD6,continuous,42,59,0.0677642681798417,-0.0482389705687008,0.0,0.0,0.0,0.6762471503336343,0.9998068969937074,False
rna,SLC8A1,continuous,42,59,0.0117968165599277,-0.0083977338223214,-0.0386909571800345,-0.2710573291357389,0.145881240836499,0.8389022539836304,0.9998068969937074,False
rna,HAPLN2,continuous,42,59,-0.1358228396873675,0.0966874452011769,0.0,0.0,0.0,0.7267387498526026,0.9998068969937074,False
rna,MAGOHB,continuous,42,59,0.1006592822534219,-0.0716557602481986,-0.1088677512017228,-0.1897561387964737,-0.0130129853225695,0.2428428404062519,0.9998068969937074,False
rna,MAP1LC3B2,continuous,42,59,-0.1970466228346287,0.1402704772721084,0.2971406722303201,0.1434149219879702,0.4710527959976219,0.0748879906572607,0.9998068969937074,False
rna,PATL2,continuous,42,59,-0.0035346501893645,0.0025161916602256,0.141143575695616,-0.0545710871050754,0.3090932073729529,0.4672639036941338,0.9998068969937074,False
rna,PATJ,continuous,42,59,-0.19512340115147,0.1389014042095209,0.3003173182184776,0.1498528930146341,0.4550533129956436,0.0567428240949842,0.9998068969937074,False
rna,TARM1,continuous,42,59,0.1067025020886796,-0.0759577133512634,0.0,0.0,0.0,0.134645860523462,0.9998068969937074,False
rna,SCART1,continuous,42,59,-0.121207974098253,0.0862836425784173,0.0153894137610124,0.0,0.132737597473486,0.3099342579652527,0.9998068969937074,False
rna,FABP1,continuous,42,59,-0.0762384618732947,0.0542714474352267,0.0,0.0,0.0,0.5937588060036065,0.9998068969937074,False
rna,CHD5,continuous,42,59,0.1594298664118458,-0.1134924472762291,0.0,0.0,0.0,0.5401270268699653,0.9998068969937074,False
rna,ARHGAP4,continuous,42,59,-0.2639419067391044,0.1878908488651251,0.2310655126979245,0.0876729419950049,0.3562471263909477,0.0818927759198771,0.9998068969937074,False
rna,CIAO2B,continuous,42,59,-0.0087455816533453,0.0062256682956017,0.145296646694466,-0.0470732034500592,0.2971822777719874,0.4547011203233236,0.9998068969937074,False
rna,CAPN3,continuous,42,59,0.0127297812767402,-0.0090618781970015,0.0,0.0,0.0,0.8077098328867608,0.9998068969937074,False
rna,C18orf25,continuous,42,59,-0.0601761093375368,0.0428372303758736,0.127533784889319,-0.0463027800721375,0.3104911048701568,0.5238922124650964,0.9998068969937074,False
rna,CRYL1,continuous,42,59,0.0917189311433733,-0.065291442508842,-0.0727060253071925,-0.2012063256932817,0.0731818594828051,0.6617228059591098,0.9998068969937074,False
rna,ZNF597,continuous,42,59,-0.0572189023309875,0.0407320999644319,0.0,0.0,0.0,0.7998040129846289,0.9998068969937074,False
rna,MAP4K4,continuous,42,59,-0.0901832685201277,0.0641982589465316,0.0854132465705614,-0.0701167406664918,0.2338305790863069,0.5744146683608753,0.9998068969937074,False
rna,OTUD6B,continuous,42,59,0.0275212331570533,-0.0195913863151904,0.0506140317566527,-0.1031690494128185,0.2042657951156847,0.7434228906227797,0.9998068969937074,False
rna,CYS1,continuous,42,59,0.2499134017308338,-0.1779044554694069,0.0,0.0,0.0,0.1187826945950161,0.9998068969937074,False
rna,CHL1,continuous,42,59,-0.17680519739245,0.1258613269573373,0.0,0.0,0.0,0.1986008943977685,0.9998068969937074,False
rna,NDUFS7,continuous,42,59,0.1736331898277829,-0.1236032876740149,-0.2149713757085377,-0.4111878428071353,-0.0183586741873519,0.2747816944227607,0.9998068969937074,False
rna,CYB5D2,continuous,42,59,0.0258598457388338,-0.0184087037462884,0.0948323550317015,-0.0487329964365462,0.2296896452828459,0.5283891959068083,0.9998068969937074,False
rna,PIEZO1,continuous,42,59,-0.1792171034727435,0.1275782770483936,0.1683452623662028,0.0145915746312621,0.3463477845217133,0.2997384948928479,0.9998068969937074,False
rna,MRC2,continuous,42,59,-0.0307442896897938,0.021885765541887,0.0,0.0,0.0,0.7572080248095069,0.9998068969937074,False
rna,DENND2D,continuous,42,59,-0.0845134786918086,0.0601621373738297,0.1638317337680477,-0.0287021340513252,0.3573467601722483,0.3759370895373515,0.9998068969937074,False
rna,LTF,continuous,42,59,0.1456648406957668,-0.1036936154105458,0.0,0.0,0.0,0.1462559360042132,0.9998068969937074,False
rna,SUGCT,continuous,42,59,0.0976229568218486,-0.0694943082460617,-0.001139182174792,-0.193405095259355,0.0,0.3722629827669248,0.9998068969937074,False
rna,MRPL17,continuous,42,59,0.1864550462285293,-0.1327307108745462,-0.1577452375407076,-0.3035501888534858,-0.0059129043665528,0.3160815538925834,0.9998068969937074,False
rna,TRIM32,continuous,42,59,0.1365736111091695,-0.097221892653985,-0.0800069138594988,-0.2771327055935864,0.0772665772721687,0.6075953870731805,0.9998068969937074,False
rna,AIF1,continuous,42,59,0.1641520108635981,-0.1168539738351037,-0.2765285465150673,-0.4777694130969192,-0.0893968722841411,0.1357631283879547,0.9998068969937074,False
rna,ATAT1,continuous,42,59,-0.246618812277354,0.1755591545025231,0.3903138030883545,0.224385652162007,0.5577543303805609,0.0161738134445314,0.9998068969937074,False
rna,CKS1B,continuous,42,59,0.0391628759542224,-0.027878657458938,-0.0455330088337357,-0.2128034733838885,0.1032972327620638,0.7643836770319432,0.9998068969937074,False
rna,TMEM231,continuous,42,59,0.3468488588100353,-0.2469093571190082,-0.6443270214025018,-0.9327708133148752,-0.2229356451089472,0.0094334238303132,0.9998068969937074,False
rna,STX17,continuous,42,59,0.1173658332816646,-0.0835485592852526,-0.0697301301938266,-0.2235078516661801,0.0439354379011945,0.5374417664337982,0.9998068969937074,False
rna,HSP90AB1,continuous,42,59,-0.1079439457957018,0.076841452939313,0.1023294504067071,-0.0949896561171537,0.3250484024224611,0.5885828969040956,0.9998068969937074,False
rna,MIEF2,continuous,42,59,0.1043696424221433,-0.0742970335886444,-0.0348523230077423,-0.1901949431508298,0.1100347143035015,0.8281710506664399,0.9998068969937074,False
rna,GALNT13,continuous,42,59,0.0635576601229532,-0.0452444360197294,0.0,0.0,0.0,0.3073401146461139,0.9998068969937074,False
rna,P4HTM,continuous,42,59,-0.0117793455622977,0.0083852968409577,-0.0734414859475381,-0.2151168941520414,0.1032997295965576,0.6617228059591098,0.9998068969937074,False
rna,UNC5CL,continuous,42,59,0.0222581114458686,-0.0158447573004489,0.0,-0.1119542902147525,0.0,0.6733667400771719,0.9998068969937074,False
rna,PSMA5,continuous,42,59,0.1888882057326026,-0.1344627905215136,-0.189783991898482,-0.3343086664217574,-0.0633345033536042,0.1269581671235476,0.9998068969937074,False
rna,RET,continuous,42,59,0.1008378452048519,-0.0717828728576911,0.0,-0.086459423370436,0.0,0.3492672484185088,0.9998068969937074,False
rna,CLASP1,continuous,42,59,-0.0543016836364612,0.0386554358090063,0.1407445627392231,-0.030557613955978,0.3033328002441454,0.3947940792939205,0.9998068969937074,False
rna,PLP1,continuous,42,59,-0.1005401037547273,0.0715709213169244,0.0,0.0,0.0,0.6418812236903833,0.9998068969937074,False
rna,HP,continuous,42,59,-0.0954788915924969,0.0679680245234724,0.0466243439249278,0.0,0.3289154835461974,0.4057683155130533,0.9998068969937074,False
rna,LZTFL1,continuous,42,59,-0.0012093427164195,0.0008608880354173,-0.0372807834481099,-0.1827684338602489,0.1065392216454575,0.7486401845312866,0.9998068969937074,False
rna,FOPNL,continuous,42,59,0.1573289908403391,-0.1119969087338007,-0.0777281810159467,-0.2058102889036888,0.0271697666896848,0.4757523184504042,0.9998068969937074,False
rna,TGFBI,continuous,42,59,0.0665568909750408,-0.0473794817110459,-0.1063189306601697,-0.278175488130624,0.0757177537648045,0.5465727636398263,0.9998068969937074,False
rna,ACOT12,continuous,42,59,-0.0988905906910673,0.0703966916783869,0.0,0.0,0.0,0.4715846567652443,0.9998068969937074,False
rna,ABHD18,continuous,42,59,0.1263876819782201,-0.0899708922556821,-0.0657393378921454,-0.1826851634893768,0.0380213112628706,0.535130913702768,0.9998068969937074,False
rna,KANSL2,continuous,42,59,-0.0255505350260922,0.0181885164592521,0.1113929713600007,-0.0107661213084502,0.2092073623237448,0.3648945100463611,0.9998068969937074,False
rna,COA8,continuous,42,59,0.1572572667156366,-0.1119458508823176,-0.297345390005675,-0.4921490021025009,-0.0981973938885236,0.1412681326356067,0.9998068969937074,False
rna,PRSS36,continuous,42,59,0.2776712620542511,-0.1976642882420092,-0.4026431449152897,-0.5845019308158388,-0.2116346155655162,0.0296557174109089,0.9998068969937074,False
rna,ZNF202,continuous,42,59,0.0011147672837453,-0.0007935631511407,0.0918689956489245,-0.0522830313867919,0.2358986512838197,0.5603139983663724,0.9998068969937074,False
rna,DDX19B,continuous,42,59,-0.0286936635039399,0.0204259977485673,0.0992933522729351,-0.0404810061284928,0.2335145649684775,0.4757536033953915,0.9998068969937074,False
rna,EFCAB6,continuous,42,59,0.238413355769915,-0.1697179820734989,0.0,0.0,0.0,0.2917186326517391,0.9998068969937074,False
rna,RUNDC3B,continuous,42,59,0.0344163526792703,-0.0244997764835483,0.0,0.0,0.0,0.7884738344252857,0.9998068969937074,False
rna,AP3D1,continuous,42,59,-0.1133849223823568,0.0807146905094743,0.1316165419098032,-0.0425718508243404,0.3064768019983732,0.4715008237547553,0.9998068969937074,False
rna,GLIPR1,continuous,42,59,0.2124546802654019,-0.1512389249346928,-0.3385695313608057,-0.5289019873460306,-0.1541754232128392,0.0920493316773573,0.9998068969937074,False
rna,PCGF5,continuous,42,59,0.1340333682445881,-0.0954135841741134,-0.1861787476806083,-0.3741778948575206,-0.0494476852684829,0.2036342162015567,0.9998068969937074,False
rna,COX5A,continuous,42,59,0.2274458851948051,-0.1619106301386749,-0.3805643561443224,-0.5552856890530404,-0.1821633336849643,0.0410541997088675,0.9998068969937074,False
rna,NRM,continuous,42,59,0.1091279582563899,-0.0776843092672606,-0.0946092723585202,-0.2007296085893205,0.0317413958153885,0.4464241015991795,0.9998068969937074,False
rna,TBC1D16,continuous,42,59,-0.0705890288608228,0.0502498171551619,0.0,0.0,0.0,0.7783365091014013,0.9998068969937074,False
rna,BRPF3,continuous,42,59,0.0989486374101882,-0.0704380130716594,-0.1135314696481678,-0.3022846463516633,0.0733771920691357,0.5697269342842701,0.9998068969937074,False
rna,PTPRD,continuous,42,59,0.1570284300148498,-0.1117829501800625,0.0,0.0,0.0,0.700792992299978,0.9998068969937074,False
rna,MEAF6,continuous,42,59,0.1145523877503049,-0.0815457675510644,0.0179369751421108,-0.060695282928263,0.0879005432590717,0.8067610235037811,0.9998068969937074,False
rna,AUH,continuous,42,59,0.014611196101222,-0.0104011904449378,0.1823363075240125,0.0223236764888479,0.2921018969949733,0.2717593019960392,0.9998068969937074,False
rna,TST,continuous,42,59,0.0974819776993261,-0.0693939502266389,-0.1727521358243609,-0.3746052695632569,0.0166938495840733,0.3759356994166135,0.9998068969937074,False
rna,C15orf61,continuous,42,59,0.178425583203365,-0.1270148219413785,-0.1572313443111879,-0.2627278426695381,-0.0417054980154364,0.1757512568796591,0.9998068969937074,False
rna,TTC34,continuous,42,59,-0.2266041973593185,0.1613114625269725,0.0,0.0,0.0,0.0547507737957222,0.9998068969937074,False
rna,FBXW5,continuous,42,59,-0.2230817234295102,0.1588039387125327,0.2084228367086503,0.0582584843105982,0.3379843424268226,0.1629279880180024,0.9998068969937074,False
rna,RALGPS2,continuous,42,59,0.00174278477261,-0.0012406264482986,0.0497860661170681,-0.1235955301228965,0.2123950438414319,0.7907950072063934,0.9998068969937074,False
rna,C2,continuous,42,59,0.3471497143626808,-0.2471235254785184,-0.5854130506261088,-0.8278784150345255,-0.3920056179993494,0.0032219046494157,0.9998068969937074,False
rna,GNS,continuous,42,59,0.1330530968161134,-0.0947157638351993,-0.2187914836824294,-0.4016326504159552,-0.0453862554723979,0.2512826151982517,0.9998068969937074,False
rna,CDR2,continuous,42,59,0.0754544570354835,-0.0537133422964459,0.1148908898283546,0.0105235395773004,0.2155508676275501,0.262836986560055,0.9998068969937074,False
rna,ZNF34,continuous,42,59,-0.1064310780116017,0.0757644962116487,0.2518126496791936,0.0976597914019313,0.3925188608463126,0.1017408569257905,0.9998068969937074,False
rna,TMEM50B,continuous,42,59,0.0390887727967771,-0.0278259060587227,-0.1142210687629668,-0.2568432645446649,0.011519063073341,0.3648945100463611,0.9998068969937074,False
rna,ALPI,continuous,42,59,0.1382500112774528,-0.0984152622653054,0.0,0.0,0.0,0.5158058880545103,0.9998068969937074,False
rna,AC055811.2,continuous,42,59,0.091381288516626,-0.065051086740649,0.0,-0.011849234517421,0.0,0.5036331450148359,0.9998068969937074,False
rna,ZHX1-C8orf76,continuous,42,59,-0.1189575036463886,0.084681612765226,0.0,0.0,0.1427479367206673,0.5423812804602266,0.9998068969937074,False
rna,FHIT,continuous,42,59,-0.1240782672299245,0.0883269020958784,0.3180087246447449,0.1494433457046172,0.4984976472955416,0.0974944389685837,0.9998068969937074,False
rna,FKBP11,continuous,42,59,0.1682115076577049,-0.1197437851122645,-0.2141957155891778,-0.3489022261238118,-0.0393040119349877,0.221317159980446,0.9998068969937074,False
rna,CD3G,continuous,42,59,-0.0659940206696361,0.0469787943749952,0.2042197405413731,0.0158643915795349,0.3961665173342264,0.2808836998487564,0.9998068969937074,False
rna,DPP9,continuous,42,59,-0.0062082138450469,0.0044194064659656,0.1342443097583505,0.0393470884694159,0.2269519342617698,0.1202352259736285,0.9998068969937074,False
rna,ANKZF1,continuous,42,59,-0.0267895250360044,0.0190705093476641,0.1146997414419213,-0.0270603710673571,0.2427698330358085,0.4423258705919242,0.9998068969937074,False
rna,NBN,continuous,42,59,0.1270460728497107,-0.0904395772828448,-0.0941941247075479,-0.2035614108045458,0.0155324843396316,0.4142106635418094,0.9998068969937074,False
rna,SCAMP5,continuous,42,59,0.0851360193232722,-0.0606053018911428,-0.0856054948366379,-0.3172367424283584,0.023054711293603,0.5006870925232212,0.9998068969937074,False
rna,JAG1,continuous,42,59,-0.103792859353487,0.0738864422516349,0.0,0.0,0.0,0.4608807873820654,0.9998068969937074,False
rna,RIMBP2,continuous,42,59,0.1421706038557599,-0.1012061925752867,0.0,0.0,0.0,0.2676358547224283,0.9998068969937074,False
rna,ZFYVE16,continuous,42,59,0.0032187249027994,-0.0022912956935181,0.028996756871599,-0.1233322754499786,0.1772815287028185,0.8335371473006058,0.9998068969937074,False
rna,AARD,continuous,42,59,0.0453771093536038,-0.032302349031379,0.0,0.0,0.0,0.4292105256224519,0.9998068969937074,False
rna,DNM1,continuous,42,59,0.0270497563896041,-0.01925575878582,0.0,0.0,0.0,0.5734986945769445,0.9998068969937074,False
rna,R3HDM4,continuous,42,59,0.0749225127043799,-0.0533346700607451,-0.1064538497124572,-0.2959945918808907,0.1195966086436937,0.6617228059591098,0.9998068969937074,False
rna,ITGA2B,continuous,42,59,-0.1389211291979253,0.0988930072256418,0.173332826942321,-0.0232617390318339,0.3965969574253857,0.4024668970811413,0.9998068969937074,False
rna,TMPRSS13,continuous,42,59,0.124806348293564,-0.0888451970903336,0.0,-0.1358386793542642,0.0,0.1707018106205459,0.9998068969937074,False
rna,EFCAB10,continuous,42,59,-0.1420617250176432,0.1011286856057799,0.0,0.0,0.0,0.2366970234627988,0.9998068969937074,False
rna,SPATA33,continuous,42,59,-0.2169241377122691,0.1544205726087339,0.330188303508085,0.175955521635263,0.4769408776096123,0.0312988371266697,0.9998068969937074,False
rna,STRC,continuous,42,59,0.0087026103627047,-0.0061950785632814,0.0,0.0,0.0,0.4218816993181914,0.9998068969937074,False
rna,POLG2,continuous,42,59,-0.114646991336099,0.081613112476545,0.212693844874614,0.0442250811181714,0.3870050038332344,0.2212902560347384,0.9998068969937074,False
rna,MBTPS1,continuous,42,59,0.01234367671024,-0.0087870240988149,0.0733204588479148,-0.0237981705682039,0.1824450280463103,0.4505545083729729,0.9998068969937074,False
rna,NME7,continuous,42,59,-0.0640057785917491,0.0455634356076858,0.0380094776610017,-0.0775757910271169,0.1779671689212397,0.6995724395700282,0.9998068969937074,False
rna,AC004223.3,continuous,42,59,-0.0928443951039368,0.0660926202434804,0.0,0.0,0.1682204948228461,0.5510321341729365,0.9998068969937074,False
